"","lon","lat"
"4649",NA,NA
"4650",32,49
"4651",-98.5,39.76
"4652",NA,NA
"4653",-118.168135,33.803448
"4654",NA,NA
"4655",NA,NA
"4656",NA,NA
"4657",-98.74167,20.05
"4658",-122.33207,47.60621
"4659",-82.800103,27.965853
"4660",NA,NA
"4661",-102.41075,34.23314
"4662",NA,NA
"4663",NA,NA
"4664",NA,NA
"4665",NA,NA
"4666",-71.414451,41.82275
"4667",NA,NA
"4668",NA,NA
"4669",-100.9828,22.14993
"4670",-71.026964,42.370567
"4671",-79.409117,36.070864
"4672",NA,NA
"4673",-98.5,39.76
"4674",-120.41983,46.448062
"4675",NA,NA
"4676",NA,NA
"4677",NA,NA
"4678",-89.75036,32.75041
"4679",-79.4163,43.70011
"4680",NA,NA
"4681",-98.495551,28.975023
"4682",-89.335847,32.862085
"4683",NA,NA
"4684",NA,NA
"4685",-80.207174,25.85219
"4686",-99.25061,31.25044
"4687",NA,NA
"4688",NA,NA
"4689",-98.75,24
"4690",-71.86479,42.11676
"4691",NA,NA
"4692",-78.93292,34.921277
"4693",-75.4999,43.00035
"4694",NA,NA
"4695",NA,NA
"4696",NA,NA
"4697",NA,NA
"4698",-74.109486,40.670858
"4699",-71.051183,42.407396
"4700",-110.29134,30.98633
"4701",-122.33207,47.60621
"4702",NA,NA
"4703",-74.005973,40.714269
"4704",NA,NA
"4705",-80.804151,35.26002
"4706",-97.291484,32.771419
"4707",NA,NA
"4708",-74.43321,41.74759
"4709",-71.879415,42.265275
"4710",-71.4998,43.66702
"4711",-77.841359,40.77893
"4712",9,34
"4713",-77.995133,40.696298
"4714",NA,NA
"4715",-71.10832,42.36565
"4716",-82.324515,29.648993
"4717",NA,NA
"4718",NA,NA
"4719",-100.31846,25.67506
"4720",-87.650052,41.850033
"4721",-70.991203,43.262994
"4722",-74.183438,40.672052
"4723",NA,NA
"4724",-102.86822,46.53918
"4725",NA,NA
"4726",NA,NA
"4727",-5.75,54.33333
"4728",-74.005973,40.714269
"4729",-71.006042,42.241799
"4730",NA,NA
"4731",-75.16379,39.95234
"4732",NA,NA
"4733",NA,NA
"4734",NA,NA
"4735",-98.5,39.76
"4736",-51,-24
"4737",4,50.83333
"4738",NA,NA
"4739",NA,NA
"4740",NA,NA
"4741",NA,NA
"4742",NA,NA
"4743",107,27
"4744",-71.10832,42.36565
"4745",-84.168827,39.689504
"4746",-96.325984,30.609093
"4747",NA,NA
"4748",-71.180393,41.959149
"4749",NA,NA
"4750",-74.005973,40.714269
"4751",-121.803388,47.432251
"4752",-46.63611,-23.5475
"4753",-97.51827,28.00878
"4754",-98.5,39.76
"4755",14.3,48.16667
"4756",-95.309789,29.813142
"4757",-118.021353,35.125624
"4758",-97.225148,32.924009
"4759",NA,NA
"4760",-86.192262,35.574756
"4761",-81.708741,39.207021
"4762",NA,NA
"4763",-98.528889,29.468413
"4764",NA,NA
"4765",36.3167,40.65
"4766",NA,NA
"4767",-91.5578,33.981735
"4768",NA,NA
"4769",-99.25061,31.25044
"4770",NA,NA
"4771",NA,NA
"4772",-89.75036,32.75041
"4773",-71.026964,42.370567
"4774",NA,NA
"4775",NA,NA
"4776",-75.163789,39.952335
"4777",-78.886424,42.89606
"4778",-93.253812,45.050884
"4779",-95.309789,29.813142
"4780",-74.266843,40.572692
"4781",-86.778098,36.165688
"4782",-122.423983,37.724083
"4783",-49.06056,-22.31472
"4784",NA,NA
"4785",-102,23
"4786",-86.73764,41.537585
"4787",NA,NA
"4788",NA,NA
"4789",-71.10832,42.36565
"4790",NA,NA
"4791",-71.230522,41.642297
"4792",NA,NA
"4793",NA,NA
"4794",-71.05977,42.35843
"4795",-3.0041751,53.6475988
"4796",-84.17446,36.105314
"4797",NA,NA
"4798",NA,NA
"4799",-71.10832,42.36565
"4800",-43.2075,-22.90278
"4801",-77.036366,38.895112
"4802",NA,NA
"4803",NA,NA
"4804",-75.63687,39.68456
"4805",NA,NA
"4806",NA,NA
"4807",NA,NA
"4808",-73.94958,40.6501
"4809",-71.026964,42.370567
"4810",NA,NA
"4811",-46.63611,-23.5475
"4812",NA,NA
"4813",-71.468009,41.761829
"4814",NA,NA
"4815",-72.66648,41.66704
"4816",-90.82982,30.02076
"4817",-71.026964,42.370567
"4818",-71.026964,42.370567
"4819",-67.74179,47.04609
"4820",NA,NA
"4821",-71.05977,42.35843
"4822",-80.087612,26.848356
"4823",-2.11667,49.21667
"4824",174.76667,-36.86667
"4825",NA,NA
"4826",NA,NA
"4827",112,44
"4828",-85.42801,33.32706
"4829",NA,NA
"4830",18.2667,57.05
"4831",-102,23
"4832",-1.20558,52.86799
"4833",-98.5,39.76
"4834",-102,23
"4835",-75.4999,43.00035
"4836",NA,NA
"4837",-81.65565,30.33218
"4838",NA,NA
"4839",NA,NA
"4840",NA,NA
"4841",NA,NA
"4842",-88.25964,41.792569
"4843",-96.790329,32.781179
"4844",-6.8118,61.4732
"4845",NA,NA
"4846",-73.294629,42.175106
"4847",NA,NA
"4848",NA,NA
"4849",-114.960945,35.998373
"4850",-80.00032,35.50069
"4851",-71.05977,42.35843
"4852",NA,NA
"4853",NA,NA
"4854",NA,NA
"4855",-80.239996,25.728662
"4856",NA,NA
"4857",-95.605194,33.655162
"4858",-95.309789,29.813142
"4859",NA,NA
"4860",-82.462865,28.174906
"4861",NA,NA
"4862",-82.5001,28.75054
"4863",NA,NA
"4864",-86.13216,39.775092
"4865",-84.874031,35.149223
"4866",NA,NA
"4867",NA,NA
"4868",-83.617554,32.804382
"4869",-18,65
"4870",NA,NA
"4871",NA,NA
"4872",NA,NA
"4873",NA,NA
"4874",-98.5,39.76
"4875",NA,NA
"4876",-1.13691,53.52327
"4877",NA,NA
"4878",-82.55321,36.71649
"4879",NA,NA
"4880",NA,NA
"4881",-71.4998,43.66702
"4882",-97.771258,30.326374
"4883",-95.36327,29.76328
"4884",NA,NA
"4885",NA,NA
"4886",-72.66648,41.66704
"4887",NA,NA
"4888",-73.62617,41.042746
"4889",NA,NA
"4890",-95.217652,32.219518
"4891",178,-38.65
"4892",NA,NA
"4893",-99.12766,19.42847
"4894",NA,NA
"4895",-74.005973,40.714269
"4896",-8,53
"4897",-122.691388,45.408374
"4898",-95.302223,32.321937
"4899",47.5,40.5
"4900",NA,NA
"4901",NA,NA
"4902",15.8737,59.0433
"4903",NA,NA
"4904",NA,NA
"4905",-71.026964,42.370567
"4906",NA,NA
"4907",NA,NA
"4908",-77.995133,40.696298
"4909",-97.152368,32.948474
"4910",-95.309789,29.813142
"4911",NA,NA
"4912",NA,NA
"4913",NA,NA
"4914",0.7105077,51.2474823
"4915",-75.700728,40.835797
"4916",-118.168135,33.803448
"4917",-96.171104,41.291736
"4918",-118.248405,33.973951
"4919",-95.177909,43.13291
"4920",-79.84963,43.25011
"4921",14.2246,60.5089
"4922",-86.2604,39.8647
"4923",-67.883074,44.538526
"4924",-114.348519,34.48025
"4925",-100.31846,25.67506
"4926",-99.25061,31.25044
"4927",NA,NA
"4928",-83.50018,32.75042
"4929",-71.387776,42.8712
"4930",-122.444335,47.253671
"4931",-126.67008,54.39976
"4932",-71.10832,42.36565
"4933",NA,NA
"4934",NA,NA
"4935",NA,NA
"4936",-86.409948,30.479087
"4937",-80.390738,25.531334
"4938",-121.3055,38.2588
"4939",NA,NA
"4940",10.52083,56.3125
"4941",-82.582035,27.996097
"4942",-102.86822,46.53918
"4943",-79.4163,43.70011
"4944",NA,NA
"4945",NA,NA
"4946",11.07752,49.45421
"4947",-118.22007,33.89585
"4948",NA,NA
"4949",-77.44675,37.54812
"4950",-85.50033,44.25029
"4951",-76.12036,36.844004
"4952",NA,NA
"4953",10.5,51.5
"4954",-74.005973,40.714269
"4955",NA,NA
"4956",NA,NA
"4957",NA,NA
"4958",-46.63611,-23.5475
"4959",-71.05977,42.35843
"4960",-102.41075,34.23314
"4961",NA,NA
"4962",-71.026964,42.370567
"4963",-69.878314,45.751933
"4964",NA,NA
"4965",-98.5,39.76
"4966",-62.99865,45.00015
"4967",-80.23203,38.99399
"4968",NA,NA
"4969",-157.85833,21.30694
"4970",NA,NA
"4971",-111.67031,40.11995
"4972",-71.026964,42.370567
"4973",-85.389874,40.142124
"4974",-80.90009,40.08063
"4975",-56.16735,-34.83346
"4976",NA,NA
"4977",-57.63591,-25.30066
"4978",-43.2075,-22.90278
"4979",NA,NA
"4980",-100.31846,25.67506
"4981",-122.727802,37.784827
"4982",NA,NA
"4983",-118.24368,34.05223
"4984",NA,NA
"4985",126.97783,37.56826
"4986",-71.636786,41.694251
"4987",-87.65005,41.85003
"4988",-6.01667,54.76667
"4989",NA,NA
"4990",NA,NA
"4991",-89.25037,40.00032
"4992",-71.326448,41.964376
"4993",-5.84476,43.36029
"4994",-43.93778,-19.92083
"4995",-97.550453,25.963264
"4996",NA,NA
"4997",NA,NA
"4998",NA,NA
"4999",-77.036366,38.895112
"5000",4.03333,49.25
"5001",-70.912202,42.301691
"5002",-123.11934,49.24966
"5003",-80.804151,35.26002
"5004",NA,NA
"5005",NA,NA
"5006",16.24336,7.4588
"5007",NA,NA
"5008",NA,NA
"5009",-0.1792423,51.5163047
"5010",NA,NA
"5011",-71.10832,42.36565
"5012",NA,NA
"5013",NA,NA
"5014",NA,NA
"5015",-122.111126,37.052748
"5016",-71.026964,42.370567
"5017",-74.047384,41.115833
"5018",-4.79167,50.20417
"5019",NA,NA
"5020",NA,NA
"5021",-2.71667,53.76667
"5022",-117.15726,32.71533
"5023",-71.76007,42.19398
"5024",-71.026964,42.370567
"5025",-37.98333,-54.05
"5026",-71.326448,41.964376
"5027",-46.63611,-23.5475
"5028",-98.683923,36.795528
"5029",-96.698886,33.019843
"5030",-110.970869,32.217975
"5031",NA,NA
"5032",NA,NA
"5033",-72.602804,42.154904
"5034",-98.528889,29.468413
"5035",-75.4999,43.00035
"5036",NA,NA
"5037",NA,NA
"5038",NA,NA
"5039",NA,NA
"5040",-60,-36
"5041",NA,NA
"5042",NA,NA
"5043",-71.049495,42.333431
"5044",-79.940844,32.780326
"5045",-55,-10
"5046",NA,NA
"5047",-111.931298,33.401395
"5048",-91.82471,18.64973
"5049",NA,NA
"5050",-84.47772,37.98869
"5051",24,-29
"5052",NA,NA
"5053",-85,13
"5054",-74.49987,40.16706
"5055",NA,NA
"5056",-116.466743,33.818256
"5057",-118.63842,34.15778
"5058",-84.47405,33.844371
"5059",-81.37924,28.53834
"5060",4,50.83333
"5061",-8.13057,39.6945
"5062",-73.26586,45.31678
"5063",-118.021353,35.125624
"5064",-104.946561,39.899671
"5065",NA,NA
"5066",-98.528889,29.468413
"5067",NA,NA
"5068",NA,NA
"5069",-58.25265,-34.72418
"5070",NA,NA
"5071",-97.291484,32.771419
"5072",NA,NA
"5073",NA,NA
"5074",NA,NA
"5075",-86.174761,39.962604
"5076",-95.309789,29.813142
"5077",NA,NA
"5078",-80.00532,35.95569
"5079",-99.494078,27.515879
"5080",-71.05977,42.35843
"5081",-98.5,39.76
"5082",-102,23
"5083",-89.930956,30.068812
"5084",NA,NA
"5085",NA,NA
"5086",-2,54
"5087",-2.09814,57.14369
"5088",NA,NA
"5089",NA,NA
"5090",-71.026964,42.370567
"5091",-71.24783,42.06538
"5092",-83.569359,41.720684
"5093",2.3486,48.8534
"5094",NA,NA
"5095",-71.026964,42.370567
"5096",-92.0004,31.00047
"5097",-120.370257,46.328522
"5098",-117.170912,32.724103
"5099",-118.021353,35.125624
"5100",-76.562926,39.208888
"5101",-71.10832,42.36565
"5102",-71.053095,42.458995
"5103",NA,NA
"5104",NA,NA
"5105",NA,NA
"5106",NA,NA
"5107",-83.00018,40.25034
"5108",-71.118346,41.909112
"5109",NA,NA
"5110",NA,NA
"5111",-71.05977,42.35843
"5112",-98.5,39.76
"5113",-71.10832,42.36565
"5114",NA,NA
"5115",-80.30478,40.69534
"5116",-150.00028,64.00028
"5117",-74.005973,40.714269
"5118",NA,NA
"5119",NA,NA
"5120",NA,NA
"5121",-74.005973,40.714269
"5122",-71.464801,41.586851
"5123",NA,NA
"5124",NA,NA
"5125",55.17181,25.22231
"5126",-100.31846,25.67506
"5127",-76.90567,40.27245
"5128",-72,4
"5129",-71.05977,42.35843
"5130",NA,NA
"5131",-72.27373,7.99341
"5132",NA,NA
"5133",-87.65005,41.85003
"5134",-87.8,15.4
"5135",11.57549,48.13743
"5136",-71.049495,42.333431
"5137",NA,NA
"5138",NA,NA
"5139",NA,NA
"5140",-100.31846,25.67506
"5141",NA,NA
"5142",-102,23
"5143",-111.887354,33.534451
"5144",NA,NA
"5145",NA,NA
"5146",-88.320768,42.203618
"5147",-81.78869,28.0653
"5148",NA,NA
"5149",NA,NA
"5150",NA,NA
"5151",NA,NA
"5152",34.7333,38.8833
"5153",NA,NA
"5154",-100,25.66667
"5155",NA,NA
"5156",-90.08845,35.695435
"5157",-8.7,42.38333
"5158",-79.950968,40.47441
"5159",NA,NA
"5160",-71.24783,42.06538
"5161",-77.44675,37.54812
"5162",-85.50033,44.25029
"5163",NA,NA
"5164",-118.021353,35.125624
"5165",NA,NA
"5166",-83.92074,35.96064
"5167",NA,NA
"5168",NA,NA
"5169",NA,NA
"5170",-113.64258,60.10867
"5171",-120.006803,35.319968
"5172",NA,NA
"5173",NA,NA
"5174",NA,NA
"5175",NA,NA
"5176",-71.49978,41.75038
"5177",-71.303309,42.656045
"5178",-90.205801,29.949674
"5179",NA,NA
"5180",31.28333,58.51667
"5181",-118.518257,34.180136
"5182",NA,NA
"5183",-71.05977,42.35843
"5184",-88.651839,36.715599
"5185",-76.61632,39.44307
"5186",-5,32
"5187",-86.778098,36.165688
"5188",-84.87762,38.20042
"5189",NA,NA
"5190",-90.07507,29.95465
"5191",NA,NA
"5192",NA,NA
"5193",NA,NA
"5194",-100.31846,25.67506
"5195",NA,NA
"5196",NA,NA
"5197",-76.2180556,43.1063889
"5198",NA,NA
"5199",-71.10832,42.36565
"5200",-82.5001,28.75054
"5201",NA,NA
"5202",NA,NA
"5203",NA,NA
"5204",NA,NA
"5205",NA,NA
"5206",NA,NA
"5207",NA,NA
"5208",NA,NA
"5209",-122.444335,47.253671
"5210",-144.07556,65.83028
"5211",-76.562926,39.208888
"5212",-71.026964,42.370567
"5213",-111.50098,34.5003
"5214",-81.00009,34.00043
"5215",-71.026964,42.370567
"5216",NA,NA
"5217",-109.75102,47.00025
"5218",-111.24823,39.68274
"5219",NA,NA
"5220",NA,NA
"5221",80.92313,26.83928
"5222",NA,NA
"5223",-70.2828,41.65289
"5224",NA,NA
"5225",-99.12766,19.42847
"5226",NA,NA
"5227",-119.817274,36.268194
"5228",NA,NA
"5229",NA,NA
"5230",-71.026964,42.370567
"5231",NA,NA
"5232",NA,NA
"5233",-72.604842,42.170731
"5234",-76.906918,38.888446
"5235",NA,NA
"5236",NA,NA
"5237",NA,NA
"5238",-98.5,39.76
"5239",-111.67031,40.11995
"5240",NA,NA
"5241",-86.25027,40.00032
"5242",-0.57427,51.23536
"5243",NA,NA
"5244",-74.829308,39.987212
"5245",-91.8749,31.1801
"5246",NA,NA
"5247",-86.90944,38.11255
"5248",-71.078494,42.240598
"5249",NA,NA
"5250",-71.41617,42.38343
"5251",-74.005973,40.714269
"5252",NA,NA
"5253",-118.021353,35.125624
"5254",-117.170912,32.724103
"5255",-78.784745,33.77156
"5256",NA,NA
"5257",-70.951045,41.633416
"5258",-118.021353,35.125624
"5259",NA,NA
"5260",-92.0004,31.00047
"5261",NA,NA
"5262",NA,NA
"5263",-80.804151,35.26002
"5264",NA,NA
"5265",NA,NA
"5266",-71.27786,42.88973
"5267",NA,NA
"5268",NA,NA
"5269",173.70016,-41.96829
"5270",NA,NA
"5271",NA,NA
"5272",-77.036366,38.895112
"5273",NA,NA
"5274",-86.23858,33.15845
"5275",-70.981679,42.378447
"5276",NA,NA
"5277",2.15899,41.38879
"5278",-74.49987,40.16706
"5279",NA,NA
"5280",NA,NA
"5281",NA,NA
"5282",-5,32
"5283",-118.021353,35.125624
"5284",-99.25061,31.25044
"5285",-95.051319,29.688447
"5286",NA,NA
"5287",-118.021353,35.125624
"5288",-71.010185,42.545497
"5289",NA,NA
"5290",-118.021353,35.125624
"5291",NA,NA
"5292",NA,NA
"5293",-97.14704,49.8844
"5294",-71.24783,42.06538
"5295",-122.223779,37.786027
"5296",NA,NA
"5297",NA,NA
"5298",-58.5389,-34.5167
"5299",NA,NA
"5300",NA,NA
"5301",-81.667486,41.489381
"5302",-117.885359,35.187133
"5303",NA,NA
"5304",NA,NA
"5305",NA,NA
"5306",NA,NA
"5307",NA,NA
"5308",-98.5,39.76
"5309",NA,NA
"5310",NA,NA
"5311",-102.86822,46.53918
"5312",NA,NA
"5313",-84.47405,33.844371
"5314",-86.2604,39.8647
"5315",-71.4998,43.66702
"5316",NA,NA
"5317",-71.10832,42.36565
"5318",NA,NA
"5319",-82.852969,40.479648
"5320",-71.05977,42.35843
"5321",1.24901,41.12902
"5322",-71.026964,42.370567
"5323",-85.95602,11.92988
"5324",-99.25061,31.25044
"5325",144.73631,-37.74124
"5326",NA,NA
"5327",-118.463365,34.147149
"5328",-76.463471,37.058296
"5329",NA,NA
"5330",-84.38798,33.749
"5331",NA,NA
"5332",-111.72496,40.311353
"5333",-5.93333,54.58333
"5334",NA,NA
"5335",-93.684781,43.299419
"5336",-123.275969,44.639931
"5337",NA,NA
"5338",NA,NA
"5339",-71.026964,42.370567
"5340",23.71622,37.97945
"5341",NA,NA
"5342",-73.93014,40.77205
"5343",-69.24977,45.50032
"5344",NA,NA
"5345",NA,NA
"5346",-80.130046,25.790654
"5347",NA,NA
"5348",-71.049495,42.333431
"5349",-121.227125,44.082037
"5350",NA,NA
"5351",-82.7535,39.88423
"5352",-92.131213,37.828203
"5353",-55,-10
"5354",-89.75036,32.75041
"5355",11.83333,44.8
"5356",NA,NA
"5357",-71,-30
"5358",NA,NA
"5359",NA,NA
"5360",-81.605958,41.416997
"5361",-71.51201,42.53759
"5362",NA,NA
"5363",NA,NA
"5364",1.66667,10.75
"5365",NA,NA
"5366",-95.309789,29.813142
"5367",NA,NA
"5368",178,-18
"5369",-77.972754,39.456903
"5370",NA,NA
"5371",NA,NA
"5372",NA,NA
"5373",-19.5728,65.7317
"5374",-72.604842,42.170731
"5375",NA,NA
"5376",NA,NA
"5377",NA,NA
"5378",-79.4163,43.70011
"5379",-118.021353,35.125624
"5380",-79.409117,36.070864
"5381",NA,NA
"5382",NA,NA
"5383",-81.39314,30.29469
"5384",NA,NA
"5385",-82.2643,36.57983
"5386",-98.5,39.76
"5387",NA,NA
"5388",NA,NA
"5389",-113.64258,60.10867
"5390",NA,NA
"5391",NA,NA
"5392",NA,NA
"5393",NA,NA
"5394",-118.24368,34.05223
"5395",-79.950968,40.47441
"5396",NA,NA
"5397",-60,-36
"5398",NA,NA
"5399",-71.77786,43.41202
"5400",-88.328876,37.976309
"5401",-118.021353,35.125624
"5402",-71.026964,42.370567
"5403",NA,NA
"5404",-74.005973,40.714269
"5405",-1.5437941,53.7974185
"5406",-80.10717,26.375954
"5407",NA,NA
"5408",NA,NA
"5409",-89.25037,40.00032
"5410",-86.13216,39.775092
"5411",-87.97643,41.875379
"5412",-66,8
"5413",NA,NA
"5414",76,13.5
"5415",NA,NA
"5416",NA,NA
"5417",-73.989319,40.694481
"5418",-80.804151,35.26002
"5419",NA,NA
"5420",-83.849042,42.266638
"5421",NA,NA
"5422",NA,NA
"5423",-94.598583,39.102404
"5424",-94.25055,46.25024
"5425",-90.07507,29.95465
"5426",-117.15726,32.71533
"5427",-120.50147,47.50012
"5428",-84.53822,39.166759
"5429",-81.65565,30.33218
"5430",-122.33207,47.60621
"5431",-76.562926,39.208888
"5432",NA,NA
"5433",NA,NA
"5434",-81.667486,41.489381
"5435",NA,NA
"5436",-73.970812,42.614852
"5437",-87.650052,41.850033
"5438",NA,NA
"5439",-71.10832,42.36565
"5440",NA,NA
"5441",-73.989319,40.694481
"5442",-87.65005,41.85003
"5443",-86.25027,40.00032
"5444",-98.5,39.76
"5445",NA,NA
"5446",-96.80667,32.78306
"5447",NA,NA
"5448",NA,NA
"5449",-122.41942,37.77493
"5450",NA,NA
"5451",-111.50098,34.5003
"5452",10.5,51.5
"5453",-122.095525,37.096297
"5454",-87.65005,41.85003
"5455",NA,NA
"5456",NA,NA
"5457",-75.49992,39.00039
"5458",-102.86822,46.53918
"5459",NA,NA
"5460",NA,NA
"5461",-84.47405,33.844371
"5462",-78.210376,43.280191
"5463",NA,NA
"5464",-98.5,39.76
"5465",-111.50098,34.5003
"5466",NA,NA
"5467",NA,NA
"5468",-81.37924,28.53834
"5469",-75.16379,39.95234
"5470",-121.931623,37.323275
"5471",NA,NA
"5472",-121.931623,37.323275
"5473",-78.87837,42.88645
"5474",-81.667486,41.489381
"5475",NA,NA
"5476",-81.373291,28.545179
"5477",-106.484592,31.763608
"5478",NA,NA
"5479",NA,NA
"5480",NA,NA
"5481",-61.8,17.05
"5482",NA,NA
"5483",NA,NA
"5484",-81.92122,30.435237
"5485",-93.349949,44.889687
"5486",-0.1278328,51.5072648
"5487",-4.62473,36.53998
"5488",NA,NA
"5489",NA,NA
"5490",NA,NA
"5491",-77.684264,43.286024
"5492",NA,NA
"5493",NA,NA
"5494",-79.84963,43.25011
"5495",-78.7767,42.68562
"5496",-75.163789,39.952335
"5497",NA,NA
"5498",NA,NA
"5499",NA,NA
"5500",NA,NA
"5501",-98.5,39.76
"5502",NA,NA
"5503",NA,NA
"5504",-66.87919,10.48801
"5505",NA,NA
"5506",-86.778098,36.165688
"5507",-80.120584,26.234772
"5508",-86.778098,36.165688
"5509",-74.005973,40.714269
"5510",NA,NA
"5511",NA,NA
"5512",-83.376632,40.267651
"5513",-79.4163,43.70011
"5514",-73.992602,40.742185
"5515",NA,NA
"5516",NA,NA
"5517",-82.5001,28.75054
"5518",NA,NA
"5519",-104.9847,39.73915
"5520",NA,NA
"5521",-74.005973,40.714269
"5522",-98.5,39.76
"5523",-120.50139,44.00013
"5524",-88.016063,44.480778
"5525",-95.63856,31.185738
"5526",-91.8749,31.1801
"5527",NA,NA
"5528",NA,NA
"5529",NA,NA
"5530",-80.804151,35.26002
"5531",-98.5,39.76
"5532",-99.25061,31.25044
"5533",-74.49987,40.16706
"5534",-84.47405,33.844371
"5535",NA,NA
"5536",NA,NA
"5537",-99.25061,31.25044
"5538",NA,NA
"5539",-74.005973,40.714269
"5540",NA,NA
"5541",NA,NA
"5542",-102.41075,34.23314
"5543",NA,NA
"5544",-98.5,39.76
"5545",NA,NA
"5546",-72.927507,41.365709
"5547",NA,NA
"5548",-98.5,39.76
"5549",NA,NA
"5550",NA,NA
"5551",NA,NA
"5552",-73.536216,41.054082
"5553",NA,NA
"5554",-90.44341,38.64068
"5555",-82.402871,34.848567
"5556",-84.38798,33.749
"5557",13.41377,52.5233
"5558",-84.47405,33.844371
"5559",-93.253812,45.050884
"5560",-96.790329,32.781179
"5561",-81.65565,30.33218
"5562",-74.005973,40.714269
"5563",-88.204676,43.022155
"5564",-96.790329,32.781179
"5565",NA,NA
"5566",NA,NA
"5567",NA,NA
"5568",NA,NA
"5569",-115.206969,36.301068
"5570",NA,NA
"5571",-106.651137,35.084491
"5572",-122.340888,40.142907
"5573",-74.92701,39.761231
"5574",NA,NA
"5575",-89.818139,44.392496
"5576",-122.690794,45.507856
"5577",-96.790329,32.781179
"5578",-77.44675,37.54812
"5579",-96.13405,19.18074
"5580",NA,NA
"5581",-87.65005,41.85003
"5582",NA,NA
"5583",139.69171,35.6895
"5584",NA,NA
"5585",NA,NA
"5586",NA,NA
"5587",NA,NA
"5588",-111.50098,34.5003
"5589",-98.479881,33.905544
"5590",NA,NA
"5591",-78.9403,39.60898
"5592",-85.50033,44.25029
"5593",NA,NA
"5594",-118.248405,33.973951
"5595",NA,NA
"5596",NA,NA
"5597",-77.995133,40.696298
"5598",-83.849042,42.266638
"5599",NA,NA
"5600",-90.44341,38.64068
"5601",-81.556235,41.520052
"5602",-72.927507,41.365709
"5603",NA,NA
"5604",-117.170912,32.724103
"5605",-76.12036,36.844004
"5606",NA,NA
"5607",-122.41942,37.77493
"5608",NA,NA
"5609",-76.562926,39.208888
"5610",-83.8986111,33.2536111
"5611",NA,NA
"5612",NA,NA
"5613",-75.163789,39.952335
"5614",-74.005973,40.714269
"5615",NA,NA
"5616",-98.5,39.76
"5617",NA,NA
"5618",-74.005973,40.714269
"5619",NA,NA
"5620",-80.804151,35.26002
"5621",NA,NA
"5622",NA,NA
"5623",NA,NA
"5624",NA,NA
"5625",-71.05977,42.35843
"5626",-57.63591,-25.30066
"5627",-74.005973,40.714269
"5628",NA,NA
"5629",-98.5,39.76
"5630",-99.25061,31.25044
"5631",-74.005973,40.714269
"5632",-97.507599,35.58672
"5633",NA,NA
"5634",NA,NA
"5635",-77.44675,37.54812
"5636",-118.248405,33.973951
"5637",-82.530653,27.336435
"5638",-74.49987,40.16706
"5639",-91.991044,30.24171
"5640",-2.69531,54.75844
"5641",-76.1496,45.1953
"5642",-81.373291,28.545179
"5643",-96.6702778,33.1030556
"5644",-117.170912,32.724103
"5645",NA,NA
"5646",-99.12766,19.42847
"5647",-79.950968,40.47441
"5648",-122.223779,37.786027
"5649",-90.465269,31.568119
"5650",NA,NA
"5651",130.7543,32.62049
"5652",NA,NA
"5653",-98.5,39.76
"5654",-86.80249,33.520661
"5655",NA,NA
"5656",-119.734947,36.862603
"5657",-66,8
"5658",-71.026964,42.370567
"5659",-120.455345,35.347065
"5660",NA,NA
"5661",NA,NA
"5662",-87.510921,41.691701
"5663",-89.25037,40.00032
"5664",-77.841359,40.77893
"5665",-122.32544,48.47566
"5666",NA,NA
"5667",-78.784745,33.77156
"5668",-106.272524,31.644008
"5669",-120.455345,35.347065
"5670",-98.5,39.76
"5671",NA,NA
"5672",NA,NA
"5673",-99.25061,31.25044
"5674",-72.66648,41.66704
"5675",-80.239996,25.728662
"5676",-80.313322,27.312492
"5677",NA,NA
"5678",-111.82847,33.40477
"5679",NA,NA
"5680",NA,NA
"5681",-104.946561,39.899671
"5682",-74.49987,40.16706
"5683",NA,NA
"5684",NA,NA
"5685",NA,NA
"5686",NA,NA
"5687",-77.036366,38.895112
"5688",-83.3858,42.66041
"5689",NA,NA
"5690",-117.18763,34.25883
"5691",-82.5001,28.75054
"5692",-74.434761,40.627379
"5693",-86.257817,32.356988
"5694",-113.2187,53.71684
"5695",-91.5578,33.981735
"5696",-98.5,39.76
"5697",-78.210376,43.280191
"5698",-117.77617,33.67691
"5699",-120.50147,47.50012
"5700",NA,NA
"5701",-76.12036,36.844004
"5702",-2.69531,54.75844
"5703",-95.309789,29.813142
"5704",NA,NA
"5705",-118.021353,35.125624
"5706",NA,NA
"5707",-84.47405,33.844371
"5708",-105.03747,39.830822
"5709",-82.802668,27.916998
"5710",-71.4998,43.66702
"5711",-83.00018,40.25034
"5712",NA,NA
"5713",-117.170912,32.724103
"5714",NA,NA
"5715",-74.005973,40.714269
"5716",-98.5,39.76
"5717",NA,NA
"5718",15.8737,59.0433
"5719",NA,NA
"5720",-118.387124,33.830006
"5721",NA,NA
"5722",-99.539522,32.258742
"5723",-86.13216,39.775092
"5724",-84.47405,33.844371
"5725",33.5064,39.8453
"5726",-113.64258,60.10867
"5727",NA,NA
"5728",NA,NA
"5729",-82.582035,27.996097
"5730",NA,NA
"5731",-121.555406,38.380456
"5732",NA,NA
"5733",-102.76347,20.81692
"5734",NA,NA
"5735",NA,NA
"5736",NA,NA
"5737",-96.497182,33.181157
"5738",NA,NA
"5739",-72.66648,41.66704
"5740",NA,NA
"5741",-74.005973,40.714269
"5742",NA,NA
"5743",NA,NA
"5744",-0.12574,51.50853
"5745",-82.573222,41.204562
"5746",NA,NA
